INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT(m),SPEED(km/h),HDOP,DISTANCE(m),
56455,T,2016/04/03,14:06:35.000,SPS,44.180395,N,9.585457,E,39.0,0.601,2.37,50.41,
56456,T,2016/04/03,14:06:55.000,SPS,44.180557,N,9.585311,E,69.6,2.483,1.03,37.40,
56457,T,2016/04/03,14:07:15.000,SPS,44.180522,N,9.585124,E,70.7,2.558,1.03,15.45,
56458,T,2016/04/03,14:07:35.000,SPS,44.180465,N,9.585054,E,70.9,2.783,1.03,8.44,
56459,T,2016/04/03,14:07:55.000,SPS,44.180369,N,9.584859,E,65.6,3.458,1.14,19.60,
56460,T,2016/04/03,14:08:15.000,SPS,44.180229,N,9.584830,E,62.7,2.552,1.06,16.07,
56461,T,2016/04/03,14:08:35.000,SPS,44.180113,N,9.584917,E,58.7,0.330,1.03,15.21,
56462,T,2016/04/03,14:08:55.000,SPS,44.180075,N,9.584902,E,56.1,0.246,1.03,5.09,
56463,T,2016/04/03,14:09:15.000,SPS,44.180067,N,9.584904,E,55.2,0.223,0.95,1.21,
56464,T,2016/04/03,14:09:35.000,SPS,44.180076,N,9.584943,E,52.6,0.434,1.14,4.24,
56465,T,2016/04/03,14:09:55.000,SPS,44.180084,N,9.584945,E,52.1,0.021,1.33,0.98,
56466,T,2016/04/03,14:10:15.000,SPS,44.180083,N,9.584946,E,52.1,0.027,1.16,0.14,
56467,T,2016/04/03,14:10:35.000,SPS,44.180083,N,9.584946,E,52.1,0.032,1.10,0.04,
56468,T,2016/04/03,14:10:55.000,SPS,44.180083,N,9.584946,E,52.0,0.023,1.10,0.06,
56469,T,2016/04/03,14:11:15.000,SPS,44.180083,N,9.584946,E,51.9,0.045,1.27,0.10,
56470,T,2016/04/03,14:11:35.000,SPS,44.180083,N,9.584945,E,51.9,0.030,1.27,0.06,
56471,T,2016/04/03,14:11:55.000,SPS,44.180082,N,9.584946,E,51.8,0.029,1.27,0.14,
56472,T,2016/04/03,14:12:15.000,DGPS,44.180068,N,9.584959,E,50.2,0.020,1.09,2.42,
56473,T,2016/04/03,14:12:35.000,DGPS,44.180069,N,9.584978,E,50.6,0.009,1.27,1.55,
56474,T,2016/04/03,14:12:55.000,DGPS,44.180069,N,9.584979,E,51.0,0.010,1.26,0.44,
56475,T,2016/04/03,14:13:15.000,DGPS,44.180069,N,9.584979,E,51.0,0.031,1.26,0.05,
56476,T,2016/04/03,14:13:35.000,DGPS,44.180069,N,9.584979,E,51.0,0.008,1.26,0.04,
56477,T,2016/04/03,14:13:55.000,DGPS,44.180069,N,9.584976,E,51.0,0.053,1.26,0.18,
56478,T,2016/04/03,14:14:15.000,DGPS,44.180070,N,9.584976,E,51.0,0.017,1.26,0.08,
56479,T,2016/04/03,14:14:35.000,DGPS,44.180070,N,9.584975,E,51.0,0.075,1.25,0.09,
56480,T,2016/04/03,14:14:55.000,DGPS,44.180071,N,9.584975,E,51.0,0.022,1.25,0.10,
56481,T,2016/04/03,14:15:15.000,DGPS,44.180066,N,9.584979,E,51.6,0.271,1.13,0.89,
56482,T,2016/04/03,14:15:35.000,DGPS,44.180065,N,9.584980,E,51.6,0.101,1.96,0.16,
56483,T,2016/04/03,14:15:55.000,DGPS,44.180065,N,9.584980,E,51.6,0.028,1.31,0.03,
56484,T,2016/04/03,14:16:15.000,DGPS,44.180065,N,9.584980,E,51.7,0.041,1.31,0.11,
56485,T,2016/04/03,14:16:35.000,DGPS,44.180066,N,9.584979,E,51.9,0.058,1.24,0.16,
56486,T,2016/04/03,14:16:55.000,DGPS,44.180067,N,9.584976,E,52.1,0.045,1.30,0.33,
56487,T,2016/04/03,14:17:15.000,DGPS,44.180068,N,9.584974,E,52.1,0.039,1.12,0.17,
56488,T,2016/04/03,14:17:35.000,DGPS,44.180068,N,9.584974,E,52.1,0.047,1.24,0.06,
56489,T,2016/04/03,14:17:55.000,DGPS,44.180068,N,9.584974,E,52.1,0.028,1.24,0.03,
56490,T,2016/04/03,14:18:15.000,DGPS,44.180068,N,9.584974,E,52.1,0.027,1.29,0.06,
56491,T,2016/04/03,14:18:35.000,DGPS,44.180069,N,9.584974,E,52.1,0.061,1.28,0.07,
56492,T,2016/04/03,14:18:55.000,DGPS,44.180068,N,9.584974,E,52.0,0.042,1.40,0.15,
56493,T,2016/04/03,14:19:15.000,DGPS,44.180067,N,9.584975,E,51.8,0.013,1.13,0.26,
56494,T,2016/04/03,14:19:35.000,DGPS,44.180067,N,9.584977,E,51.5,0.047,1.27,0.27,
56495,T,2016/04/03,14:19:55.000,DGPS,44.180067,N,9.584976,E,51.7,0.008,1.26,0.15,
56496,T,2016/04/03,14:20:15.000,DGPS,44.180067,N,9.584975,E,51.8,0.036,1.39,0.17,
56497,T,2016/04/03,14:20:35.000,DGPS,44.180066,N,9.584975,E,51.8,0.003,1.39,0.04,
56498,T,2016/04/03,14:20:55.000,DGPS,44.180066,N,9.584977,E,51.6,0.016,1.38,0.23,
56499,T,2016/04/03,14:21:15.000,DGPS,44.180066,N,9.584979,E,51.5,0.046,1.38,0.21,
56500,T,2016/04/03,14:21:35.000,DGPS,44.180066,N,9.584980,E,51.5,0.014,1.38,0.13,
56501,T,2016/04/03,14:21:55.000,DGPS,44.180066,N,9.584982,E,51.5,0.035,1.37,0.14,
56502,T,2016/04/03,14:22:15.000,DGPS,44.180066,N,9.584984,E,51.4,0.043,1.21,0.17,
56503,T,2016/04/03,14:22:35.000,DGPS,44.180066,N,9.584984,E,51.5,0.024,1.21,0.02,
56504,T,2016/04/03,14:22:55.000,DGPS,44.180066,N,9.584984,E,51.4,0.046,1.21,0.09,
56505,T,2016/04/03,14:23:15.000,DGPS,44.180065,N,9.584984,E,51.3,0.023,1.21,0.13,
56506,T,2016/04/03,14:23:35.000,DGPS,44.180065,N,9.584985,E,51.2,0.010,1.20,0.10,
56507,T,2016/04/03,14:23:55.000,DGPS,44.180065,N,9.584985,E,51.3,0.048,1.20,0.03,
56508,T,2016/04/03,14:24:15.000,DGPS,44.180064,N,9.584984,E,51.2,0.029,1.26,0.09,
56509,T,2016/04/03,14:24:35.000,DGPS,44.180063,N,9.584981,E,51.3,0.064,1.20,0.23,
56510,T,2016/04/03,14:24:55.000,DGPS,44.180063,N,9.584981,E,51.2,0.007,1.20,0.05,
56511,T,2016/04/03,14:25:15.000,DGPS,44.180063,N,9.584982,E,51.1,0.021,1.19,0.18,
56512,T,2016/04/03,14:25:35.000,DGPS,44.180063,N,9.584983,E,51.0,0.040,1.19,0.12,
56513,T,2016/04/03,14:25:55.000,DGPS,44.180063,N,9.584983,E,51.1,0.023,1.19,0.05,
56514,T,2016/04/03,14:26:15.000,DGPS,44.180062,N,9.584983,E,51.1,0.042,1.19,0.05,
56515,T,2016/04/03,14:26:35.000,DGPS,44.180062,N,9.584983,E,51.1,0.012,1.19,0.05,
56516,T,2016/04/03,14:26:55.000,DGPS,44.180061,N,9.584983,E,51.0,0.041,1.33,0.11,
56517,T,2016/04/03,14:27:15.000,DGPS,44.180061,N,9.584981,E,51.0,0.031,1.19,0.15,
56518,T,2016/04/03,14:27:35.000,DGPS,44.180061,N,9.584980,E,51.1,0.023,1.32,0.19,
56519,T,2016/04/03,14:27:55.000,DGPS,44.180061,N,9.584980,E,51.1,0.011,1.19,0.03,
56520,T,2016/04/03,14:28:15.000,DGPS,44.180061,N,9.584979,E,51.0,0.048,1.32,0.07,
56521,T,2016/04/03,14:28:35.000,DGPS,44.180061,N,9.584978,E,51.1,0.027,1.18,0.10,
56522,T,2016/04/03,14:28:55.000,DGPS,44.180061,N,9.584977,E,51.0,0.029,1.17,0.11,
56523,T,2016/04/03,14:29:15.000,DGPS,44.180061,N,9.584977,E,51.1,0.058,1.17,0.05,
56524,T,2016/04/03,14:29:35.000,DGPS,44.180061,N,9.584978,E,51.1,0.011,1.17,0.06,
56525,T,2016/04/03,14:29:55.000,DGPS,44.180061,N,9.584978,E,51.1,0.052,1.17,0.02,
56526,T,2016/04/03,14:30:15.000,DGPS,44.180061,N,9.584978,E,51.0,0.044,1.17,0.06,
56527,T,2016/04/03,14:30:35.000,DGPS,44.180060,N,9.584979,E,51.0,0.021,1.17,0.10,
56528,T,2016/04/03,14:30:55.000,DGPS,44.180060,N,9.584980,E,50.9,0.033,1.16,0.14,
56529,T,2016/04/03,14:31:15.000,DGPS,44.180060,N,9.584980,E,50.8,0.025,1.16,0.07,
56530,T,2016/04/03,14:31:35.000,DGPS,44.180060,N,9.584981,E,50.8,0.014,1.16,0.03,
56531,T,2016/04/03,14:31:55.000,DGPS,44.180060,N,9.584980,E,50.8,0.017,1.22,0.03,
56532,T,2016/04/03,14:32:15.000,DGPS,44.180060,N,9.584981,E,50.7,0.025,1.33,0.10,
56533,T,2016/04/03,14:32:35.000,DGPS,44.180060,N,9.584982,E,50.8,0.043,1.21,0.09,
56534,T,2016/04/03,14:32:55.000,DGPS,44.180059,N,9.584982,E,50.8,0.059,1.21,0.05,
56535,T,2016/04/03,14:33:15.000,DGPS,44.180060,N,9.584983,E,50.9,0.005,1.20,0.07,
56536,T,2016/04/03,14:33:35.000,DGPS,44.180060,N,9.584983,E,51.0,0.027,1.19,0.14,
56537,T,2016/04/03,14:33:55.000,DGPS,44.180061,N,9.584983,E,51.0,0.024,1.19,0.08,
56538,T,2016/04/03,14:34:15.000,DGPS,44.180061,N,9.584983,E,51.1,0.019,1.19,0.04,
56539,T,2016/04/03,14:34:35.000,DGPS,44.180061,N,9.584984,E,51.1,0.036,1.19,0.08,
56540,T,2016/04/03,14:34:55.000,DGPS,44.180060,N,9.584984,E,51.3,0.030,1.19,0.16,
56541,T,2016/04/03,14:35:15.000,DGPS,44.180060,N,9.584984,E,51.4,0.022,1.19,0.11,
56542,T,2016/04/03,14:35:35.000,DGPS,44.180061,N,9.584984,E,51.4,0.005,1.18,0.06,
56543,T,2016/04/03,14:35:55.000,DGPS,44.180060,N,9.584983,E,51.5,0.027,1.18,0.07,
56544,T,2016/04/03,14:36:15.000,DGPS,44.180060,N,9.584982,E,51.5,0.007,1.18,0.08,
56545,T,2016/04/03,14:36:35.000,DGPS,44.180060,N,9.584982,E,51.6,0.024,1.18,0.06,
56546,T,2016/04/03,14:36:55.000,DGPS,44.180060,N,9.584982,E,51.6,0.060,1.86,0.04,
56547,T,2016/04/03,14:37:15.000,DGPS,44.180060,N,9.584982,E,51.7,0.006,1.18,0.06,
56548,T,2016/04/03,14:37:35.000,DGPS,44.180059,N,9.584982,E,51.7,0.008,1.17,0.09,
56549,T,2016/04/03,14:37:55.000,DGPS,44.180059,N,9.584982,E,51.8,0.050,1.17,0.06,
56550,T,2016/04/03,14:38:15.000,DGPS,44.180059,N,9.584982,E,51.8,0.064,1.17,0.05,
56551,T,2016/04/03,14:38:35.000,DGPS,44.180058,N,9.584982,E,51.9,0.041,1.17,0.11,
56552,T,2016/04/03,14:38:55.000,DGPS,44.180058,N,9.584983,E,52.0,0.005,1.17,0.12,
56553,T,2016/04/03,14:39:15.000,DGPS,44.180058,N,9.584983,E,52.1,0.042,1.17,0.11,
56554,T,2016/04/03,14:39:35.000,DGPS,44.180057,N,9.584983,E,52.2,0.054,1.16,0.07,
56555,T,2016/04/03,14:39:55.000,DGPS,44.180057,N,9.584983,E,52.3,0.027,1.16,0.08,
56556,T,2016/04/03,14:40:15.000,DGPS,44.180057,N,9.584983,E,52.3,0.014,1.16,0.05,
56557,T,2016/04/03,14:40:35.000,DGPS,44.180057,N,9.584983,E,52.4,0.007,1.16,0.05,
56558,T,2016/04/03,14:40:55.000,DGPS,44.180057,N,9.584984,E,52.5,0.021,1.16,0.10,
56559,T,2016/04/03,14:41:15.000,DGPS,44.180057,N,9.584984,E,52.6,0.019,1.16,0.09,
56560,T,2016/04/03,14:41:35.000,DGPS,44.180057,N,9.584983,E,52.7,0.055,1.16,0.11,
56561,T,2016/04/03,14:41:55.000,DGPS,44.180057,N,9.584982,E,52.7,0.030,1.15,0.10,
56562,T,2016/04/03,14:42:15.000,DGPS,44.180057,N,9.584981,E,52.8,0.018,1.15,0.11,
56563,T,2016/04/03,14:42:35.000,DGPS,44.180057,N,9.584981,E,52.9,0.023,1.15,0.08,
56564,T,2016/04/03,14:42:55.000,DGPS,44.180057,N,9.584980,E,52.9,0.036,1.15,0.10,
56565,T,2016/04/03,14:43:15.000,DGPS,44.180079,N,9.584907,E,52.9,3.852,1.06,6.32,
56566,T,2016/04/03,14:43:35.000,DGPS,44.180258,N,9.584836,E,54.4,4.292,1.06,20.75,
56567,T,2016/04/03,14:43:55.000,DGPS,44.180448,N,9.584720,E,55.4,4.373,1.48,23.06,
56568,T,2016/04/03,14:44:15.000,DGPS,44.180645,N,9.584630,E,54.5,3.634,1.06,23.14,
56569,T,2016/04/03,14:44:35.000,DGPS,44.180833,N,9.584542,E,55.6,4.150,1.14,22.04,
56570,T,2016/04/03,14:44:55.000,DGPS,44.181052,N,9.584407,E,55.3,4.124,1.06,26.58,
56571,T,2016/04/03,14:45:15.000,DGPS,44.181257,N,9.584393,E,52.0,3.777,1.85,23.06,
56572,T,2016/04/03,14:45:35.000,DGPS,44.181474,N,9.584273,E,48.6,3.944,1.06,26.19,
56573,T,2016/04/03,14:45:55.000,DGPS,44.181658,N,9.584034,E,51.5,3.695,1.06,28.20,
56574,T,2016/04/03,14:46:15.000,DGPS,44.181788,N,9.583873,E,52.1,3.921,1.11,19.32,
56575,T,2016/04/03,14:46:35.000,DGPS,44.181949,N,9.583834,E,46.9,3.812,1.11,18.94,
56576,T,2016/04/03,14:46:55.000,DGPS,44.182094,N,9.583708,E,56.3,2.311,2.52,21.18,
56577,T,2016/04/03,14:47:15.000,DGPS,44.182147,N,9.583626,E,50.9,0.507,0.97,10.33,
56578,T,2016/04/03,14:47:35.000,DGPS,44.182150,N,9.583423,E,52.6,3.558,1.05,16.28,
56579,T,2016/04/03,14:47:55.000,DGPS,44.182086,N,9.583322,E,49.9,0.148,1.05,11.11,
56580,T,2016/04/03,14:48:15.000,DGPS,44.182086,N,9.583323,E,49.7,0.027,1.15,0.19,
56581,T,2016/04/03,14:48:35.000,DGPS,44.182086,N,9.583323,E,49.7,0.012,1.21,0.05,
56582,T,2016/04/03,14:48:55.000,DGPS,44.182085,N,9.583323,E,49.7,0.028,1.14,0.05,
56583,T,2016/04/03,14:49:15.000,DGPS,44.182085,N,9.583322,E,49.7,0.029,1.14,0.06,
56584,T,2016/04/03,14:49:35.000,DGPS,44.182084,N,9.583322,E,49.6,0.029,1.14,0.07,
56585,T,2016/04/03,14:49:55.000,DGPS,44.182084,N,9.583322,E,49.6,0.003,1.21,0.07,
56586,T,2016/04/03,14:50:15.000,DGPS,44.182084,N,9.583322,E,49.6,0.019,1.21,0.09,
56587,T,2016/04/03,14:50:35.000,DGPS,44.182084,N,9.583322,E,49.4,0.020,1.21,0.13,
56588,T,2016/04/03,14:50:55.000,DGPS,44.182084,N,9.583322,E,49.3,0.007,1.14,0.13,
56589,T,2016/04/03,14:51:15.000,DGPS,44.182084,N,9.583323,E,49.2,0.027,1.14,0.12,
56590,T,2016/04/03,14:51:35.000,DGPS,44.182084,N,9.583322,E,49.1,0.056,1.13,0.07,
56591,T,2016/04/03,14:51:55.000,DGPS,44.182083,N,9.583321,E,49.1,0.031,1.13,0.09,
56592,T,2016/04/03,14:52:15.000,DGPS,44.182083,N,9.583320,E,49.1,0.047,1.13,0.09,
56593,T,2016/04/03,14:52:35.000,DGPS,44.182083,N,9.583320,E,49.0,0.030,1.13,0.08,
56594,T,2016/04/03,14:52:55.000,DGPS,44.182083,N,9.583319,E,49.0,0.048,1.07,0.04,
56595,T,2016/04/03,14:53:15.000,DGPS,44.182083,N,9.583319,E,49.0,0.042,1.07,0.04,
56596,T,2016/04/03,14:53:35.000,DGPS,44.182083,N,9.583318,E,49.0,0.008,1.06,0.05,
56597,T,2016/04/03,14:53:55.000,DGPS,44.182082,N,9.583317,E,49.0,0.031,1.06,0.09,
56598,T,2016/04/03,14:54:15.000,DGPS,44.182082,N,9.583316,E,48.9,0.005,1.06,0.13,
56599,T,2016/04/03,14:54:35.000,DGPS,44.182082,N,9.583315,E,48.8,0.007,1.06,0.11,
56600,T,2016/04/03,14:54:55.000,DGPS,44.182082,N,9.583315,E,48.7,0.039,1.06,0.09,
56601,T,2016/04/03,14:55:15.000,DGPS,44.182082,N,9.583314,E,48.6,0.022,1.06,0.13,
56602,T,2016/04/03,14:55:35.000,DGPS,44.182081,N,9.583312,E,48.6,0.045,1.06,0.12,
56603,T,2016/04/03,14:55:55.000,DGPS,44.182081,N,9.583312,E,48.5,0.023,1.06,0.08,
56604,T,2016/04/03,14:56:15.000,DGPS,44.182081,N,9.583312,E,48.4,0.009,1.06,0.09,
56605,T,2016/04/03,14:56:35.000,DGPS,44.182081,N,9.583311,E,48.4,0.039,1.06,0.06,
56606,T,2016/04/03,14:56:55.000,DGPS,44.182081,N,9.583311,E,48.3,0.037,1.06,0.08,
56607,T,2016/04/03,14:57:15.000,DGPS,44.182081,N,9.583310,E,48.2,0.048,1.06,0.12,
56608,T,2016/04/03,14:57:35.000,DGPS,44.182081,N,9.583308,E,48.2,0.028,1.06,0.13,
56609,T,2016/04/03,14:57:55.000,DGPS,44.182081,N,9.583307,E,48.1,0.073,1.06,0.12,
56610,T,2016/04/03,14:58:15.000,DGPS,44.182080,N,9.583306,E,48.1,0.020,1.06,0.09,
56611,T,2016/04/03,14:58:35.000,DGPS,44.182080,N,9.583305,E,48.1,0.063,1.06,0.10,
56612,T,2016/04/03,14:58:55.000,DGPS,44.182080,N,9.583304,E,48.1,0.034,1.06,0.08,
56613,T,2016/04/03,14:59:15.000,DGPS,44.182080,N,9.583304,E,48.0,0.031,1.06,0.05,
56614,T,2016/04/03,14:59:35.000,DGPS,44.182080,N,9.583303,E,48.0,0.013,1.06,0.05,
56615,T,2016/04/03,14:59:55.000,DGPS,44.182080,N,9.583303,E,48.0,0.045,1.06,0.03,
56616,T,2016/04/03,15:00:15.000,DGPS,44.182080,N,9.583303,E,47.9,0.032,1.05,0.08,
56617,T,2016/04/03,15:00:35.000,DGPS,44.182081,N,9.583302,E,47.9,0.067,1.05,0.06,
56618,T,2016/04/03,15:00:55.000,DGPS,44.182081,N,9.583301,E,48.0,0.028,1.05,0.12,
56619,T,2016/04/03,15:01:15.000,DGPS,44.182081,N,9.583301,E,48.0,0.030,1.05,0.07,
56620,T,2016/04/03,15:01:35.000,DGPS,44.182082,N,9.583302,E,48.0,0.016,1.05,0.10,
56621,T,2016/04/03,15:01:55.000,DGPS,44.182082,N,9.583302,E,47.9,0.034,0.92,0.11,
56622,T,2016/04/03,15:02:15.000,DGPS,44.182082,N,9.583303,E,47.9,0.071,0.92,0.06,
56623,T,2016/04/03,15:02:35.000,DGPS,44.182083,N,9.583303,E,47.8,0.081,0.92,0.08,
56624,T,2016/04/03,15:02:55.000,DGPS,44.182084,N,9.583303,E,47.8,0.009,0.92,0.09,
56625,T,2016/04/03,15:03:15.000,DGPS,44.182084,N,9.583304,E,47.7,0.018,0.92,0.08,
56626,T,2016/04/03,15:03:35.000,DGPS,44.182084,N,9.583305,E,47.7,0.029,0.92,0.10,
56627,T,2016/04/03,15:03:55.000,DGPS,44.182085,N,9.583305,E,47.6,0.013,0.92,0.13,
56628,T,2016/04/03,15:04:15.000,DGPS,44.182085,N,9.583305,E,47.5,0.021,0.92,0.08,
56629,T,2016/04/03,15:04:35.000,DGPS,44.182086,N,9.583305,E,47.4,0.043,0.92,0.11,
56630,T,2016/04/03,15:04:55.000,DGPS,44.182086,N,9.583305,E,47.4,0.036,0.92,0.06,
56631,T,2016/04/03,15:05:15.000,DGPS,44.182087,N,9.583305,E,47.3,0.017,0.92,0.10,
56632,T,2016/04/03,15:05:35.000,DGPS,44.182087,N,9.583305,E,47.2,0.042,0.92,0.07,
56633,T,2016/04/03,15:05:55.000,DGPS,44.182087,N,9.583305,E,47.2,0.010,0.92,0.09,
56634,T,2016/04/03,15:06:15.000,DGPS,44.182088,N,9.583305,E,47.1,0.029,0.92,0.11,
56635,T,2016/04/03,15:06:35.000,DGPS,44.182088,N,9.583305,E,47.0,0.050,0.92,0.10,
56636,T,2016/04/03,15:06:55.000,DGPS,44.182088,N,9.583305,E,46.9,0.013,0.92,0.04,
56637,T,2016/04/03,15:07:15.000,DGPS,44.182088,N,9.583305,E,46.9,0.024,0.92,0.07,
56638,T,2016/04/03,15:07:35.000,DGPS,44.182089,N,9.583304,E,46.8,0.023,0.98,0.10,
56639,T,2016/04/03,15:07:55.000,DGPS,44.182089,N,9.583304,E,46.7,0.024,0.92,0.12,
56640,T,2016/04/03,15:08:15.000,DGPS,44.182090,N,9.583304,E,46.7,0.036,0.92,0.09,
56641,T,2016/04/03,15:08:35.000,DGPS,44.182090,N,9.583304,E,46.6,0.042,0.92,0.07,
56642,T,2016/04/03,15:08:55.000,DGPS,44.182091,N,9.583304,E,46.5,0.014,0.92,0.10,
56643,T,2016/04/03,15:09:15.000,DGPS,44.182091,N,9.583303,E,46.4,0.031,0.92,0.08,
56644,T,2016/04/03,15:09:35.000,DGPS,44.182091,N,9.583304,E,46.4,0.033,0.92,0.07,
56645,T,2016/04/03,15:09:55.000,DGPS,44.182091,N,9.583305,E,46.3,0.008,1.04,0.11,
56646,T,2016/04/03,15:10:15.000,DGPS,44.182090,N,9.583306,E,46.3,0.013,1.04,0.08,
56647,T,2016/04/03,15:10:35.000,DGPS,44.182090,N,9.583306,E,46.3,0.062,1.04,0.06,
56648,T,2016/04/03,15:10:55.000,DGPS,44.182090,N,9.583307,E,46.2,0.081,1.10,0.11,
56649,T,2016/04/03,15:11:15.000,DGPS,44.182090,N,9.583308,E,46.2,0.040,1.10,0.05,
56650,T,2016/04/03,15:11:35.000,DGPS,44.182090,N,9.583308,E,46.3,0.021,1.10,0.05,
56651,T,2016/04/03,15:11:55.000,DGPS,44.182089,N,9.583309,E,46.2,0.004,1.01,0.06,
56652,T,2016/04/03,15:12:15.000,DGPS,44.182089,N,9.583309,E,46.2,0.007,1.10,0.07,
56653,T,2016/04/03,15:12:35.000,DGPS,44.182089,N,9.583310,E,46.2,0.010,1.01,0.08,
56654,T,2016/04/03,15:12:55.000,DGPS,44.182088,N,9.583311,E,46.1,0.016,1.09,0.08,
56655,T,2016/04/03,15:13:15.000,DGPS,44.182088,N,9.583312,E,46.1,0.018,1.09,0.11,
56656,T,2016/04/03,15:13:35.000,DGPS,44.182088,N,9.583313,E,46.0,0.040,1.09,0.12,
56657,T,2016/04/03,15:13:55.000,DGPS,44.182087,N,9.583314,E,46.0,0.004,1.09,0.11,
56658,T,2016/04/03,15:14:15.000,DGPS,44.182087,N,9.583315,E,45.9,0.017,1.09,0.13,
56659,T,2016/04/03,15:14:35.000,DGPS,44.182086,N,9.583316,E,45.8,0.032,1.01,0.10,
56660,T,2016/04/03,15:14:55.000,DGPS,44.182086,N,9.583316,E,45.8,0.053,1.03,0.06,
56661,T,2016/04/03,15:15:15.000,DGPS,44.182086,N,9.583317,E,45.8,0.120,1.03,0.10,
56662,T,2016/04/03,15:15:35.000,DGPS,44.182086,N,9.583318,E,45.8,0.023,1.03,0.06,
56663,T,2016/04/03,15:15:55.000,DGPS,44.182086,N,9.583319,E,45.8,0.045,1.03,0.07,
56664,T,2016/04/03,15:16:15.000,DGPS,44.182086,N,9.583319,E,45.9,0.080,1.03,0.05,
56665,T,2016/04/03,15:16:35.000,DGPS,44.182086,N,9.583319,E,45.9,0.051,1.09,0.04,
56666,T,2016/04/03,15:16:55.000,DGPS,44.182086,N,9.583319,E,45.9,0.015,1.01,0.02,
56667,T,2016/04/03,15:17:15.000,DGPS,44.182086,N,9.583319,E,45.9,0.018,1.09,0.02,
56668,T,2016/04/03,15:17:35.000,DGPS,44.182086,N,9.583319,E,45.9,0.057,1.01,0.05,
56669,T,2016/04/03,15:17:55.000,DGPS,44.182086,N,9.583319,E,45.9,0.026,1.02,0.05,
56670,T,2016/04/03,15:18:15.000,DGPS,44.182086,N,9.583320,E,45.9,0.036,1.01,0.06,
56671,T,2016/04/03,15:18:35.000,DGPS,44.182086,N,9.583321,E,45.9,0.032,1.01,0.05,
56672,T,2016/04/03,15:18:55.000,DGPS,44.182085,N,9.583321,E,45.8,0.023,1.02,0.05,
56673,T,2016/04/03,15:19:15.000,DGPS,44.182085,N,9.583321,E,45.8,0.006,1.02,0.05,
56674,T,2016/04/03,15:19:35.000,DGPS,44.182085,N,9.583321,E,45.9,0.056,1.02,0.05,
56675,T,2016/04/03,15:19:55.000,DGPS,44.182085,N,9.583321,E,45.9,0.042,1.02,0.01,
56676,T,2016/04/03,15:20:15.000,DGPS,44.182085,N,9.583322,E,45.9,0.047,1.02,0.04,
56677,T,2016/04/03,15:20:35.000,DGPS,44.182085,N,9.583322,E,45.9,0.018,1.02,0.03,
56678,T,2016/04/03,15:20:55.000,DGPS,44.182084,N,9.583322,E,45.9,0.008,1.02,0.06,
56679,T,2016/04/03,15:21:15.000,DGPS,44.182084,N,9.583322,E,45.9,0.011,1.02,0.05,
56680,T,2016/04/03,15:21:35.000,DGPS,44.182084,N,9.583323,E,45.8,0.003,1.02,0.06,
56681,T,2016/04/03,15:21:55.000,DGPS,44.182083,N,9.583323,E,45.8,0.047,1.02,0.06,
56682,T,2016/04/03,15:22:15.000,DGPS,44.182083,N,9.583324,E,45.8,0.055,1.01,0.06,
56683,T,2016/04/03,15:22:35.000,DGPS,44.182083,N,9.583324,E,45.7,0.028,1.01,0.09,
56684,T,2016/04/03,15:22:55.000,DGPS,44.182082,N,9.583324,E,45.7,0.023,1.01,0.06,
56685,T,2016/04/03,15:23:15.000,DGPS,44.182082,N,9.583325,E,45.6,0.061,1.01,0.05,
56686,T,2016/04/03,15:23:35.000,DGPS,44.182082,N,9.583325,E,45.7,0.016,1.01,0.06,
56687,T,2016/04/03,15:23:55.000,DGPS,44.182082,N,9.583324,E,45.7,0.066,1.01,0.04,
56688,T,2016/04/03,15:24:15.000,DGPS,44.182082,N,9.583324,E,45.7,0.013,0.98,0.04,
56689,T,2016/04/03,15:24:35.000,DGPS,44.182083,N,9.583324,E,45.8,0.023,0.98,0.09,
56690,T,2016/04/03,15:24:55.000,DGPS,44.182083,N,9.583324,E,45.9,0.051,0.98,0.08,
56691,T,2016/04/03,15:25:15.000,DGPS,44.182084,N,9.583324,E,45.9,0.027,0.98,0.03,
56692,T,2016/04/03,15:25:35.000,DGPS,44.182084,N,9.583324,E,45.9,0.045,0.98,0.04,
56693,T,2016/04/03,15:25:55.000,DGPS,44.182084,N,9.583324,E,45.9,0.065,0.98,0.02,
56694,T,2016/04/03,15:26:15.000,DGPS,44.182084,N,9.583325,E,45.9,0.030,1.09,0.03,
56695,T,2016/04/03,15:26:35.000,DGPS,44.182083,N,9.583325,E,45.8,0.031,0.98,0.06,
56696,T,2016/04/03,15:26:55.000,DGPS,44.182083,N,9.583325,E,45.9,0.015,1.01,0.06,
56697,T,2016/04/03,15:27:15.000,DGPS,44.182084,N,9.583324,E,46.0,0.036,1.01,0.20,
56698,T,2016/04/03,15:27:35.000,DGPS,44.182085,N,9.583324,E,46.2,0.056,1.01,0.16,
56699,T,2016/04/03,15:27:55.000,DGPS,44.182086,N,9.583323,E,46.2,0.002,1.01,0.06,
56700,T,2016/04/03,15:28:15.000,DGPS,44.182086,N,9.583323,E,46.2,0.009,1.08,0.03,
56701,T,2016/04/03,15:28:35.000,DGPS,44.182086,N,9.583323,E,46.3,0.048,0.98,0.07,
56702,T,2016/04/03,15:28:55.000,DGPS,44.182086,N,9.583323,E,46.3,0.012,1.08,0.03,
